timestamp,video_id,confidence,threshold,is_abnormal
2026-03-23T22:39:56.840307,cam1,0.0000,0.161,False
2026-03-23T22:40:00.398605,cam1,0.0000,0.161,False
2026-03-23T22:40:03.884148,cam1,0.0000,0.161,False
2026-03-23T22:40:07.351676,cam1,0.0000,0.161,False
2026-03-23T22:40:10.847303,cam1,0.0000,0.161,False
2026-03-23T22:40:14.417807,cam1,0.0000,0.161,False
2026-03-23T22:40:17.981687,cam1,0.0000,0.161,False
2026-03-23T22:40:21.461971,cam1,0.0000,0.161,False
2026-03-23T22:40:24.961758,cam1,0.0000,0.161,False
2026-03-23T22:40:28.515502,cam1,0.0000,0.161,False
2026-03-23T22:40:31.958216,cam1,0.0000,0.161,False
2026-03-23T22:40:35.442451,cam1,0.0000,0.161,False
2026-03-23T22:40:38.942831,cam1,0.0000,0.161,False
2026-03-23T22:40:42.436216,cam1,0.0000,0.161,False
2026-03-23T22:40:46.002779,cam1,0.0000,0.161,False
2026-03-23T22:40:49.694114,cam1,0.0000,0.161,False
2026-03-23T22:40:53.246683,cam1,0.0000,0.161,False
2026-03-23T22:40:56.743395,cam1,0.0000,0.161,False
2026-03-23T22:41:00.315263,cam1,0.0000,0.161,False
2026-03-23T22:41:03.864275,cam1,0.0000,0.161,False
2026-03-23T22:41:07.311044,cam1,0.0000,0.161,False
2026-03-23T22:41:10.842881,cam1,0.0000,0.161,False
2026-03-23T22:41:14.297286,cam1,0.0000,0.161,False
2026-03-23T22:41:17.920494,cam1,0.0000,0.161,False
2026-03-23T22:41:21.502532,cam1,0.0000,0.161,False
2026-03-23T22:41:25.040901,cam1,0.0000,0.161,False
2026-03-23T22:41:28.606716,cam1,0.0000,0.161,False
2026-03-23T22:41:32.081305,cam1,0.0000,0.161,False
2026-03-23T22:41:35.545860,cam1,0.0000,0.161,False
2026-03-23T22:41:39.037801,cam1,0.0000,0.161,False
2026-03-23T22:41:42.494666,cam1,0.0000,0.161,False
2026-03-23T22:41:45.982144,cam1,0.0000,0.161,False
2026-03-23T22:41:49.435400,cam1,0.0000,0.161,False
2026-03-23T22:41:52.943698,cam1,0.0000,0.161,False
2026-03-23T22:41:56.402315,cam1,0.0000,0.161,False
2026-03-23T22:41:59.881827,cam1,0.0000,0.161,False
2026-03-23T22:42:03.410100,cam1,0.0000,0.161,False
2026-03-23T22:42:06.972345,cam1,0.0000,0.161,False
2026-03-23T22:42:10.456622,cam1,0.0000,0.161,False
2026-03-23T22:42:14.042126,cam1,0.0000,0.161,False
2026-03-23T22:42:17.578791,cam1,0.0000,0.161,False
2026-03-23T22:42:21.039818,cam1,0.0000,0.161,False
2026-03-23T22:42:24.521384,cam1,0.0000,0.161,False
2026-03-23T22:42:27.989032,cam1,0.0000,0.161,False
2026-03-23T22:42:31.513792,cam1,0.0000,0.161,False
2026-03-23T22:42:35.086112,cam1,0.0000,0.161,False
2026-03-23T22:42:38.552836,cam1,0.0000,0.161,False
2026-03-23T22:42:42.015424,cam1,0.0000,0.161,False
2026-03-23T22:42:45.485919,cam1,0.0000,0.161,False
2026-03-23T22:42:48.952938,cam1,0.0000,0.161,False
2026-03-23T22:42:52.436842,cam1,0.0000,0.161,False
2026-03-23T22:42:55.926822,cam1,0.0000,0.161,False
2026-03-23T22:42:59.411882,cam1,0.0000,0.161,False
2026-03-23T22:43:02.927769,cam1,0.0000,0.161,False
2026-03-23T22:43:06.483469,cam1,0.0000,0.161,False
2026-03-23T22:43:10.074638,cam1,0.0000,0.161,False
2026-03-23T22:43:13.646159,cam1,0.0000,0.161,False
2026-03-23T22:43:17.221188,cam1,0.0000,0.161,False
2026-03-23T22:43:20.779000,cam1,0.0000,0.161,False
2026-03-23T22:43:24.265573,cam1,0.0000,0.161,False
2026-03-23T22:43:27.828050,cam1,0.0000,0.161,False
2026-03-23T22:43:31.302527,cam1,0.0000,0.161,False
2026-03-23T22:43:34.800189,cam1,0.0000,0.161,False
2026-03-23T22:43:38.342121,cam1,0.0000,0.161,False
2026-03-23T22:43:41.824716,cam1,0.0000,0.161,False
2026-03-23T22:43:45.318927,cam1,0.0000,0.161,False
2026-03-23T22:43:48.885981,cam1,0.0000,0.161,False
2026-03-23T22:52:01.055799,cam1,0.0000,0.161,False
2026-03-23T22:52:02.247415,cam1,0.0000,0.161,False
2026-03-23T22:52:03.422699,cam1,0.0000,0.161,False
2026-03-23T22:52:04.727971,cam1,0.0000,0.161,False
2026-03-23T22:52:06.019381,cam1,0.0000,0.161,False
2026-03-23T22:52:07.206742,cam1,0.0000,0.161,False
2026-03-23T22:52:08.411739,cam1,0.0000,0.161,False
2026-03-23T22:52:09.682318,cam1,0.0000,0.161,False
2026-03-23T22:52:10.892218,cam1,0.0000,0.161,False
2026-03-23T22:52:12.078953,cam1,0.0000,0.161,False
2026-03-23T22:52:13.349328,cam1,0.0000,0.161,False
2026-03-23T22:52:14.640656,cam1,0.0000,0.161,False
2026-03-23T22:52:15.830414,cam1,0.0000,0.161,False
2026-03-23T22:52:17.017524,cam1,0.0000,0.161,False
2026-03-23T22:52:18.212903,cam1,0.0000,0.161,False
2026-03-23T22:52:19.500327,cam1,0.0000,0.161,False
2026-03-23T22:52:20.679971,cam1,0.0000,0.161,False
2026-03-23T22:52:21.942015,cam1,0.0000,0.161,False
2026-03-23T22:52:23.178364,cam1,0.0000,0.161,False
2026-03-23T22:52:24.461382,cam1,0.0000,0.161,False
2026-03-23T22:52:25.665940,cam1,0.0000,0.161,False
2026-03-23T22:52:26.844149,cam1,0.0000,0.161,False
2026-03-23T22:52:28.135215,cam1,0.0000,0.161,False
2026-03-23T22:52:29.437008,cam1,0.0000,0.161,False
2026-03-23T22:52:30.640087,cam1,0.0000,0.161,False
2026-03-23T22:53:13.046009,cam1,0.0000,0.161,False
2026-03-23T22:53:14.346663,cam1,0.0000,0.161,False
2026-03-23T22:53:15.612779,cam1,0.0000,0.161,False
2026-03-23T22:53:16.906631,cam1,0.0000,0.161,False
2026-03-23T22:53:18.217596,cam1,0.0000,0.161,False
2026-03-23T22:53:19.504577,cam1,0.0000,0.161,False
2026-03-23T22:53:20.771101,cam1,0.0000,0.161,False
2026-03-23T22:53:22.083374,cam1,0.0000,0.161,False
2026-03-23T22:53:23.477628,cam1,0.0000,0.161,False
2026-03-23T22:53:24.761558,cam1,0.0000,0.161,False
2026-03-23T22:53:26.016106,cam1,0.0000,0.161,False
2026-03-23T22:53:27.328443,cam1,0.0000,0.161,False
2026-03-23T22:53:28.628107,cam1,0.0000,0.161,False
2026-03-23T22:53:29.903334,cam1,0.0000,0.161,False
2026-03-23T22:53:31.088976,cam1,0.0000,0.161,False
2026-03-23T22:53:32.420863,cam1,0.0000,0.161,False
2026-03-23T22:53:33.784726,cam1,0.0000,0.161,False
2026-03-23T22:53:35.113568,cam1,0.0000,0.161,False
2026-03-23T22:53:36.358770,cam1,0.0000,0.161,False
2026-03-23T22:53:37.615077,cam1,0.0000,0.161,False
2026-03-23T22:53:38.831460,cam1,0.0000,0.161,False
2026-03-23T22:53:40.001975,cam1,0.0000,0.161,False
2026-03-23T22:53:41.196277,cam1,0.0000,0.161,False
2026-03-23T22:53:42.522554,cam1,0.0000,0.161,False
2026-03-23T22:53:43.822881,cam1,0.0000,0.161,False
2026-03-23T22:53:45.089142,cam1,0.0000,0.161,False
2026-03-23T22:53:46.278383,cam1,0.0000,0.161,False
2026-03-23T22:53:47.599558,cam1,0.0000,0.161,False
2026-03-23T22:53:48.962460,cam1,0.0000,0.161,False
2026-03-23T22:53:50.184602,cam1,0.0000,0.161,False
2026-03-23T22:53:51.451629,cam1,0.0000,0.161,False
2026-03-23T22:53:52.917194,cam1,0.0000,0.161,False
2026-03-23T22:53:54.270186,cam1,0.0000,0.161,False
2026-03-23T22:53:55.518978,cam1,0.0000,0.161,False
2026-03-23T22:53:56.719922,cam1,0.0000,0.161,False
2026-03-23T22:53:58.017781,cam1,0.0000,0.161,False
2026-03-23T22:53:59.204918,cam1,0.0000,0.161,False
2026-03-23T22:54:00.384198,cam1,0.0000,0.161,False
2026-03-23T22:54:01.581442,cam1,0.0000,0.161,False
2026-03-23T22:54:02.897188,cam1,0.0000,0.161,False
2026-03-23T22:54:04.253320,cam1,0.0000,0.161,False
2026-03-23T22:54:05.447136,cam1,0.0000,0.161,False
2026-03-23T22:54:06.640625,cam1,0.0000,0.161,False
2026-03-23T22:54:07.926349,cam1,0.0000,0.161,False
2026-03-23T22:54:09.117702,cam1,0.0000,0.161,False
2026-03-23T22:54:10.302399,cam1,0.0000,0.161,False
2026-03-23T22:54:11.477365,cam1,0.0000,0.161,False
2026-03-23T22:54:12.791567,cam1,0.0000,0.161,False
2026-03-23T22:54:14.005302,cam1,0.0000,0.161,False
2026-03-23T22:54:15.191864,cam1,0.0000,0.161,False
2026-03-23T22:54:16.389668,cam1,0.0000,0.161,False
2026-03-23T22:54:17.678153,cam1,0.0000,0.161,False
2026-03-23T22:54:18.956990,cam1,0.0000,0.161,False
2026-03-23T22:54:20.165057,cam1,0.0000,0.161,False
2026-03-23T22:54:21.446739,cam1,0.0000,0.161,False
2026-03-23T22:54:22.733638,cam1,0.0000,0.161,False
2026-03-23T22:54:23.941814,cam1,0.0000,0.161,False
2026-03-23T22:54:25.133367,cam1,0.0000,0.161,False
2026-03-23T22:54:26.428894,cam1,0.0000,0.161,False
2026-03-23T22:54:27.750568,cam1,0.0000,0.161,False
2026-03-23T22:54:28.990786,cam1,0.0000,0.161,False
2026-03-23T22:54:30.177611,cam1,0.0000,0.161,False
2026-03-23T22:54:31.342612,cam1,0.0000,0.161,False
2026-03-23T22:54:32.640906,cam1,0.0000,0.161,False
2026-03-23T22:54:33.845877,cam1,0.0000,0.161,False
2026-03-23T22:54:35.018913,cam1,0.0000,0.161,False
2026-03-23T22:54:36.210380,cam1,0.0000,0.161,False
2026-03-23T22:54:37.522352,cam1,0.0000,0.161,False
2026-03-23T22:54:38.749572,cam1,0.0000,0.161,False
2026-03-23T22:54:39.910941,cam1,0.0000,0.161,False
2026-03-23T22:54:41.220760,cam1,0.0000,0.161,False
2026-03-23T22:54:42.591324,cam1,0.0000,0.161,False
2026-03-23T22:54:43.815183,cam1,0.0000,0.161,False
2026-03-23T22:54:44.979140,cam1,0.0000,0.161,False
2026-03-23T22:54:46.166919,cam1,0.0000,0.161,False
2026-03-23T22:54:47.458974,cam1,0.0000,0.161,False
2026-03-23T22:54:48.679190,cam1,0.0000,0.161,False
2026-03-23T22:54:49.868721,cam1,0.0000,0.161,False
2026-03-23T22:54:51.147611,cam1,0.0000,0.161,False
2026-03-23T22:54:52.434131,cam1,0.0000,0.161,False
2026-03-23T22:54:53.642230,cam1,0.0000,0.161,False
2026-03-23T22:54:54.838832,cam1,0.0000,0.161,False
2026-03-23T22:54:56.006417,cam1,0.0000,0.161,False
2026-03-23T22:54:57.325834,cam1,0.0000,0.161,False
2026-03-23T22:54:58.642301,cam1,0.0000,0.161,False
2026-03-23T22:54:59.987019,cam1,0.0000,0.161,False
2026-03-23T22:55:01.201146,cam1,0.0000,0.161,False
2026-03-23T22:55:02.494364,cam1,0.0000,0.161,False
2026-03-23T22:55:03.861260,cam1,0.0000,0.161,False
2026-03-23T22:55:05.088059,cam1,0.0000,0.161,False
2026-03-23T22:55:06.374302,cam1,0.0000,0.161,False
2026-03-23T22:55:07.759434,cam1,0.0000,0.161,False
2026-03-23T22:55:09.071322,cam1,0.0000,0.161,False
2026-03-23T22:55:10.326809,cam1,0.0000,0.161,False
2026-03-23T22:55:11.623734,cam1,0.0000,0.161,False
2026-03-23T22:55:12.897406,cam1,0.0000,0.161,False
2026-03-23T22:55:14.183684,cam1,0.0000,0.161,False
2026-03-23T22:55:15.376005,cam1,0.0000,0.161,False
2026-03-23T22:55:16.559453,cam1,0.0000,0.161,False
2026-03-23T22:55:17.855165,cam1,0.0000,0.161,False
2026-03-23T22:55:19.060443,cam1,0.0000,0.161,False
2026-03-23T22:55:20.262252,cam1,0.0000,0.161,False
2026-03-23T22:55:21.436783,cam1,0.0000,0.161,False
2026-03-23T22:55:22.706732,cam1,0.0000,0.161,False
2026-03-23T22:55:23.919449,cam1,0.0000,0.161,False
2026-03-23T22:55:25.110623,cam1,0.0000,0.161,False
2026-03-23T22:55:26.397312,cam1,0.0000,0.161,False
2026-03-23T22:55:27.668879,cam1,0.0000,0.161,False
2026-03-23T22:55:28.965153,cam1,0.0000,0.161,False
2026-03-23T22:55:30.165682,cam1,0.0000,0.161,False
2026-03-23T22:55:31.360068,cam1,0.0000,0.161,False
2026-03-23T22:55:32.638214,cam1,0.0000,0.161,False
2026-03-23T22:55:33.851152,cam1,0.0000,0.161,False
2026-03-23T22:55:35.018333,cam1,0.0000,0.161,False
2026-03-23T22:55:36.318835,cam1,0.0000,0.161,False
2026-03-23T22:55:37.624255,cam1,0.0000,0.161,False
2026-03-23T22:55:38.795076,cam1,0.0000,0.161,False
2026-03-23T22:55:39.999124,cam1,0.0000,0.161,False
2026-03-23T22:55:41.267666,cam1,0.0000,0.161,False
2026-03-23T22:55:42.711832,cam1,0.0000,0.161,False
2026-03-23T22:55:43.924817,cam1,0.0000,0.161,False
2026-03-23T22:55:45.215111,cam1,0.0000,0.161,False
2026-03-23T22:55:46.454493,cam1,0.0000,0.161,False
2026-03-23T22:55:47.735764,cam1,0.0000,0.161,False
2026-03-23T22:55:48.980926,cam1,0.0000,0.161,False
2026-03-23T22:55:50.131704,cam1,0.0000,0.161,False
2026-03-23T22:55:51.353654,cam1,0.0000,0.161,False
2026-03-23T22:55:52.711880,cam1,0.0000,0.161,False
2026-03-23T22:55:53.996847,cam1,0.0000,0.161,False
2026-03-23T22:55:55.243687,cam1,0.0000,0.161,False
2026-03-23T22:55:56.515530,cam1,0.0000,0.161,False
2026-03-23T22:55:57.794518,cam1,0.0000,0.161,False
2026-03-23T22:55:58.995854,cam1,0.0000,0.161,False
2026-03-23T22:56:00.183922,cam1,0.0000,0.161,False
2026-03-23T22:56:01.362428,cam1,0.0000,0.161,False
2026-03-23T22:56:02.656536,cam1,0.0000,0.161,False
2026-03-23T22:56:03.875859,cam1,0.0000,0.161,False
2026-03-23T22:56:05.062247,cam1,0.0000,0.161,False
2026-03-23T22:56:06.335117,cam1,0.0000,0.161,False
2026-03-23T22:56:07.614685,cam1,0.0000,0.161,False
2026-03-23T22:56:08.821097,cam1,0.0000,0.161,False
2026-03-23T22:56:10.010754,cam1,0.0000,0.161,False
2026-03-23T22:56:11.194894,cam1,0.0000,0.161,False
2026-03-23T22:56:12.486855,cam1,0.0000,0.161,False
2026-03-23T22:56:13.709512,cam1,0.0000,0.161,False
2026-03-23T22:56:14.858072,cam1,0.0000,0.161,False
2026-03-23T22:56:16.083459,cam1,0.0000,0.161,False
2026-03-23T22:56:17.365799,cam1,0.0000,0.161,False
2026-03-23T22:56:18.552236,cam1,0.0000,0.161,False
2026-03-23T22:56:19.713455,cam1,0.0000,0.161,False
2026-03-23T22:56:20.918287,cam1,0.0000,0.161,False
2026-03-23T22:56:22.212249,cam1,0.0000,0.161,False
2026-03-23T22:56:23.409171,cam1,0.0000,0.161,False
2026-03-23T22:56:24.607935,cam1,0.0000,0.161,False
2026-03-23T22:56:25.892016,cam1,0.0000,0.161,False
2026-03-23T22:56:27.170777,cam1,0.0000,0.161,False
2026-03-23T22:56:28.363695,cam1,0.0000,0.161,False
2026-03-23T22:56:29.549250,cam1,0.0000,0.161,False
2026-03-23T22:56:30.763316,cam1,0.0000,0.161,False
2026-03-23T22:56:32.055591,cam1,0.0000,0.161,False
2026-03-23T22:56:33.241286,cam1,0.0000,0.161,False
2026-03-23T22:56:34.433430,cam1,0.0000,0.161,False
2026-03-23T22:56:35.621567,cam1,0.0000,0.161,False
2026-03-23T22:56:36.930093,cam1,0.0000,0.161,False
2026-03-23T22:56:38.117157,cam1,0.0000,0.161,False
2026-03-23T22:56:39.303070,cam1,0.0000,0.161,False
2026-03-23T22:56:40.582666,cam1,0.0000,0.161,False
2026-03-23T22:56:41.870688,cam1,0.0000,0.161,False
2026-03-23T22:56:43.070979,cam1,0.0000,0.161,False
2026-03-23T22:56:44.392308,cam1,0.0000,0.161,False
2026-03-23T22:56:45.566410,cam1,0.0000,0.161,False
2026-03-23T22:56:46.838729,cam1,0.0000,0.161,False
2026-03-23T22:56:48.057332,cam1,0.0000,0.161,False
2026-03-23T22:56:49.290560,cam1,0.0000,0.161,False
2026-03-23T22:56:50.566852,cam1,0.0000,0.161,False
2026-03-23T22:56:51.826140,cam1,0.0000,0.161,False
2026-03-23T22:56:53.017602,cam1,0.0000,0.161,False
2026-03-23T22:56:54.224007,cam1,0.0000,0.161,False
2026-03-23T22:56:55.475212,cam1,0.0000,0.161,False
2026-03-23T22:56:56.759152,cam1,0.0000,0.161,False
2026-03-23T22:56:58.032760,cam1,0.0000,0.161,False
2026-03-23T22:56:59.378710,cam1,0.0000,0.161,False
2026-03-23T22:57:00.677637,cam1,0.0000,0.161,False
2026-03-23T22:57:01.993621,cam1,0.0000,0.161,False
2026-03-23T22:57:03.176007,cam1,0.0000,0.161,False
2026-03-23T22:57:04.454646,cam1,0.0000,0.161,False
2026-03-23T22:57:05.748592,cam1,0.0000,0.161,False
2026-03-23T22:57:07.036319,cam1,0.0000,0.161,False
2026-03-23T22:57:08.283202,cam1,0.0000,0.161,False
2026-03-23T22:57:09.550631,cam1,0.0000,0.161,False
2026-03-23T22:57:10.833739,cam1,0.0000,0.161,False
2026-03-23T22:57:12.107349,cam1,0.0000,0.161,False
2026-03-23T22:57:13.315249,cam1,0.0000,0.161,False
2026-03-23T22:57:14.496924,cam1,0.0000,0.161,False
2026-03-23T22:57:15.822635,cam1,0.0000,0.161,False
2026-03-23T22:57:17.190115,cam1,0.0000,0.161,False
2026-03-23T22:57:18.370455,cam1,0.0000,0.161,False
2026-03-23T22:57:19.556286,cam1,0.0000,0.161,False
2026-03-23T22:57:20.749594,cam1,0.0000,0.161,False
2026-03-23T22:57:22.034563,cam1,0.0000,0.161,False
2026-03-23T22:57:23.228603,cam1,0.0000,0.161,False
2026-03-23T22:57:24.399371,cam1,0.0000,0.161,False
2026-03-23T22:57:25.620196,cam1,0.0000,0.161,False
2026-03-23T22:57:26.887103,cam1,0.0000,0.161,False
2026-03-23T22:57:28.119875,cam1,0.0000,0.161,False
2026-03-23T22:57:29.435896,cam1,0.0000,0.161,False
2026-03-23T22:57:30.807404,cam1,0.0000,0.161,False
2026-03-23T22:57:32.026142,cam1,0.0000,0.161,False
2026-03-23T22:57:33.299657,cam1,0.0000,0.161,False
2026-03-23T22:57:34.683370,cam1,0.0000,0.161,False
2026-03-23T22:57:35.953126,cam1,0.0000,0.161,False
2026-03-23T22:57:37.290898,cam1,0.0000,0.161,False
2026-03-23T22:57:38.572726,cam1,0.0000,0.161,False
2026-03-23T22:57:39.907348,cam1,0.0000,0.161,False
2026-03-23T22:57:41.299936,cam1,0.0000,0.161,False
2026-03-23T22:57:42.636234,cam1,0.0000,0.161,False
2026-03-23T22:57:43.901786,cam1,0.0000,0.161,False
2026-03-23T22:57:45.519455,cam1,0.0000,0.161,False
2026-03-23T22:57:46.806082,cam1,0.0000,0.161,False
2026-03-23T22:57:48.083555,cam1,0.0000,0.161,False
2026-03-23T22:57:49.368799,cam1,0.0000,0.161,False
2026-03-23T22:57:50.678930,cam1,0.0000,0.161,False
2026-03-23T22:57:51.945588,cam1,0.0000,0.161,False
2026-03-23T22:57:53.248036,cam1,0.0000,0.161,False
2026-03-23T22:57:54.478201,cam1,0.0000,0.161,False
2026-03-23T22:57:55.727516,cam1,0.0000,0.161,False
2026-03-23T22:57:57.037035,cam1,0.0000,0.161,False
2026-03-23T22:57:58.343002,cam1,0.0000,0.161,False
2026-03-23T22:57:59.603847,cam1,0.0000,0.161,False
2026-03-23T22:58:00.896716,cam1,0.0000,0.161,False
2026-03-23T22:58:02.156803,cam1,0.0000,0.161,False
2026-03-23T22:58:03.460051,cam1,0.0000,0.161,False
2026-03-23T22:58:04.710532,cam1,0.0000,0.161,False
2026-03-23T22:58:05.954919,cam1,0.0000,0.161,False
2026-03-23T22:58:07.154892,cam1,0.0000,0.161,False
2026-03-23T22:58:08.436582,cam1,0.0000,0.161,False
2026-03-23T22:58:09.632691,cam1,0.0000,0.161,False
2026-03-23T22:58:10.825024,cam1,0.0000,0.161,False
2026-03-23T22:58:11.987092,cam1,0.0000,0.161,False
2026-03-23T22:58:13.286715,cam1,0.0000,0.161,False
2026-03-23T22:58:14.586316,cam1,0.0000,0.161,False
2026-03-23T22:58:15.768841,cam1,0.0000,0.161,False
2026-03-23T22:58:16.964283,cam1,0.0000,0.161,False
2026-03-23T22:58:18.237068,cam1,0.0000,0.161,False
2026-03-23T22:58:19.450679,cam1,0.0000,0.161,False
2026-03-23T22:58:20.636245,cam1,0.0000,0.161,False
2026-03-23T22:58:21.926337,cam1,0.0000,0.161,False
2026-03-23T22:58:23.253608,cam1,0.0000,0.161,False
2026-03-23T22:58:24.396271,cam1,0.0000,0.161,False
2026-03-23T22:58:25.579106,cam1,0.0000,0.161,False
2026-03-23T22:58:26.766690,cam1,0.0000,0.161,False
2026-03-23T22:58:28.062957,cam1,0.0000,0.161,False
2026-03-23T22:58:29.294739,cam1,0.0000,0.161,False
2026-03-23T22:58:30.475969,cam1,0.0000,0.161,False
2026-03-23T22:58:31.654668,cam1,0.0000,0.161,False
2026-03-23T22:58:32.966403,cam1,0.0000,0.161,False
2026-03-23T22:58:34.156484,cam1,0.0000,0.161,False
2026-03-23T22:58:35.340074,cam1,0.0000,0.161,False
2026-03-23T22:58:36.538104,cam1,0.0000,0.161,False
2026-03-23T22:58:37.811586,cam1,0.0000,0.161,False
2026-03-23T22:58:39.023481,cam1,0.0000,0.161,False
2026-03-23T22:58:40.208201,cam1,0.0000,0.161,False
2026-03-23T22:58:41.534700,cam1,0.0000,0.161,False
2026-03-23T22:58:42.799323,cam1,0.0000,0.161,False
2026-03-23T22:58:43.974924,cam1,0.0000,0.161,False
2026-03-23T22:58:45.178228,cam1,0.0000,0.161,False
2026-03-23T22:58:46.364787,cam1,0.0000,0.161,False
2026-03-23T22:58:47.653813,cam1,0.0000,0.161,False
2026-03-23T22:58:48.864988,cam1,0.0000,0.161,False
2026-03-23T22:58:50.035271,cam1,0.0000,0.161,False
2026-03-23T22:58:51.237216,cam1,0.0000,0.161,False
2026-03-23T22:58:52.508207,cam1,0.0000,0.161,False
2026-03-23T22:58:53.693478,cam1,0.0000,0.161,False
2026-03-23T22:58:54.889897,cam1,0.0000,0.161,False
2026-03-23T22:58:56.187369,cam1,0.0000,0.161,False
2026-03-23T22:58:57.472735,cam1,0.0000,0.161,False
2026-03-23T22:58:58.679258,cam1,0.0000,0.161,False
2026-03-23T22:58:59.907271,cam1,0.0000,0.161,False
2026-03-23T22:59:01.168377,cam1,0.0000,0.161,False
2026-03-23T22:59:02.516798,cam1,0.0000,0.161,False
2026-03-23T22:59:03.774621,cam1,0.0000,0.161,False
2026-03-23T22:59:04.929596,cam1,0.0000,0.161,False
2026-03-23T22:59:06.230804,cam1,0.0000,0.161,False
2026-03-23T22:59:07.534049,cam1,0.0000,0.161,False
2026-03-23T22:59:08.704934,cam1,0.0000,0.161,False
2026-03-23T22:59:09.920774,cam1,0.0000,0.161,False
2026-03-23T22:59:11.229092,cam1,0.0000,0.161,False
2026-03-23T22:59:12.500374,cam1,0.0000,0.161,False
2026-03-23T22:59:13.700995,cam1,0.0000,0.161,False
2026-03-23T22:59:14.893524,cam1,0.0000,0.161,False
2026-03-23T22:59:16.192369,cam1,0.0000,0.161,False
2026-03-23T22:59:17.501641,cam1,0.0000,0.161,False
2026-03-23T22:59:18.681317,cam1,0.0000,0.161,False
2026-03-23T22:59:19.889865,cam1,0.0000,0.161,False
2026-03-23T22:59:21.147180,cam1,0.0000,0.161,False
2026-03-23T22:59:22.539580,cam1,0.0000,0.161,False
2026-03-23T22:59:23.716513,cam1,0.0000,0.161,False
2026-03-23T22:59:24.924267,cam1,0.0000,0.161,False
2026-03-23T22:59:26.324591,cam1,0.0000,0.161,False
2026-03-23T22:59:27.589120,cam1,0.0000,0.161,False
2026-03-23T22:59:28.812379,cam1,0.0000,0.161,False
2026-03-23T22:59:29.988453,cam1,0.0000,0.161,False
2026-03-23T22:59:31.175238,cam1,0.0000,0.161,False
2026-03-23T22:59:32.506451,cam1,0.0000,0.161,False
2026-03-23T22:59:33.648462,cam1,0.0000,0.161,False
2026-03-23T22:59:34.866635,cam1,0.0000,0.161,False
2026-03-23T22:59:36.175109,cam1,0.0000,0.161,False
2026-03-23T22:59:37.422202,cam1,0.0000,0.161,False
2026-03-23T22:59:38.646744,cam1,0.0000,0.161,False
2026-03-23T22:59:39.832819,cam1,0.0000,0.161,False
2026-03-23T22:59:41.123037,cam1,0.0000,0.161,False
2026-03-23T22:59:42.410573,cam1,0.0000,0.161,False
2026-03-23T22:59:43.621622,cam1,0.0000,0.161,False
2026-03-23T22:59:44.804217,cam1,0.0000,0.161,False
2026-03-23T22:59:46.005497,cam1,0.0000,0.161,False
2026-03-23T22:59:47.261999,cam1,0.0000,0.161,False
2026-03-23T22:59:48.463888,cam1,0.0000,0.161,False
2026-03-23T22:59:49.654816,cam1,0.0000,0.161,False
2026-03-23T22:59:50.945098,cam1,0.0000,0.161,False
2026-03-23T22:59:52.222711,cam1,0.0000,0.161,False
2026-03-23T22:59:53.444014,cam1,0.0000,0.161,False
2026-03-23T22:59:54.624769,cam1,0.0000,0.161,False
2026-03-23T22:59:55.940757,cam1,0.0000,0.161,False
2026-03-23T22:59:57.197262,cam1,0.0000,0.161,False
2026-03-23T22:59:58.415733,cam1,0.0000,0.161,False
2026-03-23T22:59:59.587019,cam1,0.0000,0.161,False
2026-03-23T23:00:00.866354,cam1,0.0000,0.161,False
2026-03-23T23:00:02.152756,cam1,0.0000,0.161,False
2026-03-23T23:00:03.346645,cam1,0.0000,0.161,False
2026-03-23T23:00:04.531123,cam1,0.0000,0.161,False
2026-03-23T23:00:05.807180,cam1,0.0000,0.161,False
2026-03-23T23:00:07.113932,cam1,0.0000,0.161,False
2026-03-23T23:00:08.323984,cam1,0.0000,0.161,False
2026-03-23T23:00:09.505750,cam1,0.0000,0.161,False
2026-03-23T23:00:10.798856,cam1,0.0000,0.161,False
2026-03-23T23:00:12.082846,cam1,0.0000,0.161,False
2026-03-23T23:00:13.283983,cam1,0.0000,0.161,False
2026-03-23T23:00:14.473154,cam1,0.0000,0.161,False
2026-03-23T23:00:15.776742,cam1,0.0000,0.161,False
2026-03-23T23:00:17.071774,cam1,0.0000,0.161,False
2026-03-23T23:00:18.277067,cam1,0.0000,0.161,False
